,Processed File Name,Group,Year,geoBoundaryType,Boundary Level,Source 1,Source 2,License,License Detail,License Source,Link to Source Data-inaccurate; has some links to licenses,Link to Source Data,Recorder (Name),Last Updated Date,gDriveID
322,LBR_ADM2.zip,Liberia,2017.0,Humanitarian,ADM 2,"Humanitarian Information Centre (HIC) for Liberia, UNMIL GIS Unit, UNMIL Electoral Division and NEC",United Nations Office for the Coordination of Humanitarian Affairs Liberia,Non-Commercial Use Only,"Free to adapt and redistribute, for non-commercial use",https://data.humdata.org/about/license/legacy_hrinfo,No,https://data.humdata.org/dataset/liberia-admin-level-2-boundaries,,2020-05-25,https://drive.google.com/file/d/11UewxBgiXUyhMoNBmle-8Y2fpv1HtI0a/view?usp=sharing
323,LBY_ADM0.zip,Libya,2007.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1iS0IG285CyM-VWHijCu3PCWsKUHLf46J/view?usp=sharing
324,LBY_ADM1.zip,Libya,2007.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1pxzpeEBkBfSAXZRgzlO3WQXIgfhyBd2z/view?usp=sharing
325,LIE_ADM0.zip,Liechtenstein,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/175r9JHSGqnZHrB_MEmlizlsjKQr0M3e4/view?usp=sharing
326,LIE_ADM1.zip,Liechtenstein,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1UUDPi0BRR7FbD3wyvpyh_YLO9-mXa7jk/view?usp=sharing
327,LTU_ADM0.zip,Lithuania,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1ahuS-_4wl0QDblmJBlV11nsbhfIffreR/view?usp=sharing
328,LTU_ADM1.zip,Lithuania,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1_IsEitrWbvQHvz0t3Wq_RkJ2IUvARnqI/view?usp=sharing
329,LTU_ADM2.zip,Lithuania,2017.0,Open,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1x9eGAIJaR_4Kd1db5sF7vCrJ4frlN3nE/view?usp=sharing
330,LTU_ADM3.zip,Lithuania,2017.0,Open,ADM 3,"digitized from https://commons.wikimedia.org/wiki/File:Vilniaus_seniunijos_numeracija.png,",,Public Domain,Photo is public domain; shapefile digitized from photo Vilniaus_seniunijos_numeracija.png,https://commons.wikimedia.org/wiki/File:Vilniaus_seniunijos_numeracija.png,No,https://commons.wikimedia.org/wiki/File:Vilniaus_seniunijos_numeracija.png,,2020-05-25,https://drive.google.com/file/d/1PSM9RVCbpwD0TikS8s7LNIoXd4C7UNp6/view?usp=sharing
331,LUX_ADM0.zip,Luxembourg,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1bfDkSXD7cTM1AiPaot1rlN5pAq1zwUKG/view?usp=sharing
332,LUX_ADM1.zip,Luxembourg,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1duWfNEXj5EKHVxdJCvTJ04wMY5nbRILm/view?usp=sharing
333,LUX_ADM2.zip,Luxembourg,2017.0,Open,ADM 2,OpenStreetMap,Public Domain,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1YvFE9yFE3jmPl5Scz9fik_irH7H5wjxT/view?usp=sharing
334,LUX_ADM3.zip,Luxembourg,2018.0,Open,ADM 3,Le Gouvernement du Grande Duche de Luxembourg,,Public Domain,Public Domain,https://data.public.lu/en/datasets/limites-administratives-du-grand-duche-de-luxembourg/,https://data.public.lu/en/datasets/limites-administratives-du-grand-duche-de-luxembourg/,https://data.public.lu/en/datasets/limites-administratives-du-grand-duche-de-luxembourg/,,2020-05-25,https://drive.google.com/file/d/1h8uZEyqX4P0MNOygWvXVQjj1TbJn4tyI/view?usp=sharing
335,MKD_ADM0.zip,Macedonia,2016.0,,ADM 0,EuroGeographics,Regional IM Working Group - Europe,Creative Commons Attribution 4.0 International (CC BY 4.0),Noted in metadata tab,https://data.humdata.org/dataset/fyrom-administrative-levels-1-4-from-eurogeographics-and-ntes,No,https://data.humdata.org/dataset/fyrom-administrative-levels-1-4-from-eurogeographics-and-ntes,,2020-05-25,https://drive.google.com/file/d/1AHRw8LdNgmOtLU_TV1tlYY1dAkBJwlwH/view?usp=sharing
336,MKD_ADM1.zip,Macedonia,2016.0,,ADM 1,Humanitarian Data Exchange,NTES,Creative Commons Attribution 4.0 International (CC BY 4.0),Noted in metadata tab,https://data.humdata.org/dataset/fyrom-administrative-levels-1-4-from-eurogeographics-and-ntes,,https://data.humdata.org/dataset/fyrom-administrative-levels-1-4-from-eurogeographics-and-ntes,,2020-05-25,https://drive.google.com/file/d/1WM504cXOLTDap8mzJdDlal8QRAAQLB5O/view?usp=sharing
337,MKD_ADM2.zip,Macedonia,2016.0,,ADM 2,EuroGeographics,Regional IM Working Group - Europe,Creative Commons Attribution 4.0 International (CC BY 4.0),Noted in metadata tab,https://data.humdata.org/dataset/fyrom-administrative-levels-1-4-from-eurogeographics-and-ntes,No,https://data.humdata.org/dataset/fyrom-administrative-levels-1-4-from-eurogeographics-and-ntes,,2020-05-25,https://drive.google.com/file/d/1rgKNWqVml_TpdK1hJhYqk33TKMSLdSKE/view?usp=sharing
338,MDG_ADM0.zip,Madagascar,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1gXmGpI55dCWxmWFQEoFEv_G9EU1ahino/view?usp=sharing
339,MDG_ADM1.zip,Madagascar,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1tbljdVLZ-AEhp_pReokdfkekOwHpMTid/view?usp=sharing
340,MDG_ADM2.zip,Madagascar,2017.0,Humanitarian,ADM 2,United Nations Office for the Coordination of Humanitarian Affairs ROSA,,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/madagascar-administrative-level-0-4-boundaries,No,https://data.humdata.org/dataset/madagascar-administrative-level-0-4-boundaries,,2020-05-25,https://drive.google.com/file/d/1TICFVNc2_grID4R33WL6xj8y-vPF9cJf/view?usp=sharing
341,MDG_ADM3.zip,Madagascar,2017.0,Humanitarian,ADM 3,United Nations Office for the Coordination of Humanitarian Affairs ROSA,,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/madagascar-administrative-level-0-4-boundaries,No,https://data.humdata.org/dataset/madagascar-administrative-level-0-4-boundaries,,2020-05-25,https://drive.google.com/file/d/10o-HFYX7cA2kjsYZ3Zat7M_D-Reo1ZLA/view?usp=sharing
342,LKA_ADM4.zip,Sri Lanka,2017.0,Authoritative & Humanitarian,ADM 4,"The Survey Department of Sri Lanka, National Building Research Organisation (NBRO), Disaster Management Centre (DMC)",United Nations Office for the Coordination of Humanitarian Affairs Regional Office for Asia and the Pacific (ROAP),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/about/license,No,https://data.humdata.org/dataset/sri-lanka-administrative-levels-0-4-boundaries,,2020-05-25,https://drive.google.com/file/d/1R1DJbrSwrUnva3GvPR2b0BAo1Jb5aCIc/view?usp=sharing
343,MWI_ADM0.zip,Malawi,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1RsBgeIvVphah6eKK2r4L8YYuUmplvzxz/view?usp=sharing
344,MWI_ADM1.zip,Malawi,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/13IBNHjGMeprP9yAF2dC5nVBRpbwGpbfu/view?usp=sharing
345,MWI_ADM2.zip,Malawi,2002.0,Open,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1AM6fjkRt496uF1f1mLY0zN7y0Zu1ubRb/view?usp=sharing
346,MWI_ADM3.zip,Malawi,2008.0,Authoritative & Humanitarian,ADM 3,OCHA,National Statistical Office of Malawi,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/malawi-administrative-level-0-3-boundaries,No,https://data.humdata.org/dataset/malawi-administrative-level-0-3-boundaries,,2020-05-25,https://drive.google.com/file/d/1DujfIszZcxzVnZ8Aj5nF2_W2CKSYdvfm/view?usp=sharing
347,MYS_ADM0.zip,Malaysia,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1_vcLAp01HR89X7LWr00egzfQgxGMK7K5/view?usp=sharing
348,MYS_ADM1.zip,Malaysia,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1lYjkZ96arcOrOwDF5V_CL2rdSY57HSaI/view?usp=sharing
349,MYS_ADM2.zip,Malaysia,2018.0,,ADM 2,Wikipedia,Department of Statistics Malaysia,Creative Commons Attribution 4.0 International (CC BY 4.0),Shapefile digitized from https://upload.wikimedia.org/wikipedia/commons/2/2b/Malaysia_location_map_with_districts.svg,https://en.wikipedia.org/wiki/File:Malaysia_location_map_with_districts.svg,No,https://en.wikipedia.org/wiki/File:Malaysia_location_map_with_districts.svg,,2020-05-25,https://drive.google.com/file/d/1KI3b2-PGbzPMw4Vke9bONyssfnij1xoa/view?usp=sharing
350,MDV_ADM0.zip,Maldives,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1c3P_EWDhZysHH93hKjqdkIamfKLsE9Y0/view?usp=sharing
351,MDV_ADM1.zip,Maldives,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1mYRruHkGy2KPSO3O7GvyCsrYbwTnWDhl/view?usp=sharing
352,MLI_ADM0.zip,Mali,2015.0,Open & Authoritative & Humanitarian,ADM 0,"DNCT - Direction Nationale des Colelctivit̩s Territorielles, DNP - Direction Nationale de la Population","United Nations Office for the Coordination of Humanitarian Affairs, Mali",Creative Commons Attribution 4.0 International (CC BY 4.0),Noted in metadata tab,https://data.humdata.org/dataset/mali-admin-boundaries-level-1-2-and-3-including-2017-population-desagregated-by-sexe,No,https://data.humdata.org/dataset/mali-admin-boundaries-level-1-2-and-3-including-2017-population-desagregated-by-sexe,,2020-05-25,https://drive.google.com/file/d/15Mfd4LTSoDSc_dFGU_BhyAZcuPREmgkL/view?usp=sharing
353,MLI_ADM1.zip,Mali,2015.0,Open & Authoritative & Humanitarian,ADM 1,"DNCT - Direction Nationale des Colelctivit̩s Territorielles, DNP - Direction Nationale de la Population","United Nations Office for the Coordination of Humanitarian Affairs, Mali",Creative Commons Attribution 4.0 International (CC BY 4.0),Noted in metadata tab,https://data.humdata.org/dataset/mali-admin-boundaries-level-1-2-and-3-including-2017-population-desagregated-by-sexe,No,https://data.humdata.org/dataset/mali-admin-boundaries-level-1-2-and-3-including-2017-population-desagregated-by-sexe,,2020-05-25,https://drive.google.com/file/d/1qwQzsbHtq6La1ZrZOJfwf6ddZXzIssAd/view?usp=sharing
354,MLI_ADM2.zip,Mali,2015.0,Open & Authoritative & Humanitarian,ADM 2,"DNCT - Direction Nationale des Colelctivit̩s Territorielles, DNP - Direction Nationale de la Population","United Nations Office for the Coordination of Humanitarian Affairs, Mali",Creative Commons Attribution 4.0 International (CC BY 4.0),Noted in metadata tab,https://data.humdata.org/dataset/mali-admin-boundaries-level-1-2-and-3-including-2017-population-desagregated-by-sexe,No,https://data.humdata.org/dataset/mali-admin-boundaries-level-1-2-and-3-including-2017-population-desagregated-by-sexe,,2020-05-25,https://drive.google.com/file/d/168huhodBYtYtbzCHnMo3v1YPoDCi_UMw/view?usp=sharing
355,MLI_ADM3.zip,Mali,2015.0,Open & Authoritative & Humanitarian,ADM 3,"DNCT - Direction Nationale des Colelctivit̩s Territorielles, DNP - Direction Nationale de la Population","United Nations Office for the Coordination of Humanitarian Affairs, Mali",Creative Commons Attribution 4.0 International (CC BY 4.0),Noted in metadata tab,https://data.humdata.org/dataset/mali-admin-boundaries-level-1-2-and-3-including-2017-population-desagregated-by-sexe,No,https://data.humdata.org/dataset/mali-admin-boundaries-level-1-2-and-3-including-2017-population-desagregated-by-sexe,,2020-05-25,https://drive.google.com/file/d/1EfaybcybpE_frtox2hz8UByP5tqpbKyn/view?usp=sharing
356,MLT_ADM0.zip,Malta,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1Dzi5gyzh0cNko7X787CRJod4I2t-5V2C/view?usp=sharing
357,MLT_ADM1.zip,Malta,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1jULRmygMW-Uqwv-_PTck1azmq_UvU61s/view?usp=sharing
358,MHL_ADM0.zip,Marshall Islands,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/19kJnx1vK-M3y1cwmlUdKJYYRbt_cL4JU/view?usp=sharing
359,MHL_ADM1.zip,Marshall Islands,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1DKUYjwdShgnBcJyPBCrXfBycwPKQ__C8/view?usp=sharing
360,MRT_ADM0.zip,Mauritania,2013.0,Humanitarian,ADM 0,World Food Programme,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (Regional Office for West and Central Africa (ROWCA)),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/mauritania-administrative-boundaries,No,https://data.humdata.org/dataset/mauritania-administrative-boundaries,,2020-05-25,https://drive.google.com/file/d/1IYbsU2lxo7dSwjz70DvIlRWaeWoVY4rF/view?usp=sharing
361,MRT_ADM1.zip,Mauritania,2013.0,Humanitarian,ADM 1,World Food Programme,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (Regional Office for West and Central Africa (ROWCA)),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/mauritania-administrative-boundaries,No,https://data.humdata.org/dataset/mauritania-administrative-boundaries,,2020-05-25,https://drive.google.com/file/d/1Bv-_w-mQMue_bLAJ6ZhZ74AoXhUVWxx_/view?usp=sharing
362,MRT_ADM2.zip,Mauritania,2009.0,Humanitarian,ADM 2,World Food Programme,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (Regional Office for West and Central Africa (ROWCA)),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/mauritania-administrative-boundaries,No,https://data.humdata.org/dataset/mauritania-administrative-boundaries,,2020-05-25,https://drive.google.com/file/d/1S-AszHb_0E72b17g55exgQdyYYw4y7AF/view?usp=sharing
363,MUS_ADM0.zip,Mauritius,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1oJ3KelNShV7Ghjh90REh2WmnDsYtiemb/view?usp=sharing
364,MUS_ADM1.zip,Mauritius,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1HomTvsHS5cPFnv3dF9sQHcSllzn_glUd/view?usp=sharing
365,MEX_ADM0.zip,Mexico,2017.0,,ADM 0,Instituto Nacional de Estadistica y Geografia (INEGI),,Terms of Free Use of INEGI Information,"Free to adapt and redistribute, can be used for commercial use, requires attribution",https://www.inegi.org.mx/inegi/terminos.html,No,https://www.inegi.org.mx/temas/mg/default.html#Descargas,,2020-05-25,https://drive.google.com/file/d/1pwogYUKri2eRaub04PIV393labhqOyHC/view?usp=sharing
366,MEX_ADM1.zip,Mexico,2017.0,,ADM 1,Instituto Nacional de Estadistica y Geografia (INEGI),,Terms of Free Use of INEGI Information,"Free to adapt and redistribute, can be used for commercial use, requires attribution",https://www.inegi.org.mx/inegi/terminos.html,No,https://www.inegi.org.mx/temas/mg/default.html#Descargas,,2020-05-25,https://drive.google.com/file/d/1pVZEO8A-GfIaMwPoW0uu-36O8hz8J3Gr/view?usp=sharing
367,MEX_ADM2.zip,Mexico,2017.0,,ADM 2,Instituto Nacional de Estadistica y Geografia (INEGI),,Terms of Free Use of INEGI Information,"Free to adapt and redistribute, can be used for commercial use, requires attribution",https://www.inegi.org.mx/inegi/terminos.html,No,https://www.inegi.org.mx/temas/mg/default.html#Descargas,,2020-05-25,https://drive.google.com/file/d/13gYnJbJcfRvOPGG2t7zIy5xxUpgYIqA1/view?usp=sharing
368,FSM_ADM0.zip,Micronesia,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1kb2S2X5CQbQFfUjq0idGkO34QCQgM3t3/view?usp=sharing
369,FSM_ADM1.zip,Micronesia,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1rTSHSPkoMnsTGl-Sw8RBukVewN9B4GSQ/view?usp=sharing
370,FSM_ADM2.zip,Micronesia,2017.0,Open,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1VG06JK5gUFdF2ujgH5rsPV56TEAyzHNb/view?usp=sharing
371,MDA_ADM0.zip,Moldova,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1G7y3CMv_k5U-DUZsgOudTaLPM_V9Eitk/view?usp=sharing
372,MDA_ADM1.zip,Moldova,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1dokT40EAB3Kz6FpH4oPJDGWN0ONF-T0v/view?usp=sharing
373,MCO_ADM0.zip,Monaco,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1085Qyih-3SHe9i4fsnAKv_wa0FkRygOv/view?usp=sharing
374,MCO_ADM1.zip,Monaco,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1Guik5l-5_OPLRcJTWQBuAKh6_M8zrvkF/view?usp=sharing
375,MCO_ADM2.zip,Monaco,2017.0,Open,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1nXxs_o4Pu3eDuq109i-e_1dO5r4Q_HEB/view?usp=sharing
376,MNG_ADM0.zip,Mongolia,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1RQKzPFclG-jLDOAG02KPBPqN_IQkfkb4/view?usp=sharing
377,MNG_ADM1.zip,Mongolia,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1P9txjUTHcQ_hDx1RZH3tBBL35sIe4OO8/view?usp=sharing
378,MNG_ADM2.zip,Mongolia,2017.0,Open,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1ty0fM6H03cnxQAv6UZfsHzC81uBDG_gX/view?usp=sharing
379,MNE_ADM0.zip,Montenegro,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1gU1gt9j-ofk1L-0bQh5AdG0OqWN6Aqzf/view?usp=sharing
380,MNE_ADM1.zip,Montenegro,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1Ob2YWAoJlSdd0ASyJGqlFZPk1sleU20v/view?usp=sharing
381,MAR_ADM0.zip,Morocco,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1gGGf0tKJ0iwogfBjY7i4OfMe1VMejH-w/view?usp=sharing
382,MAR_ADM1.zip,Morocco,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1Icr7AcvQUaKl1BVpDbybPv43Yj27PjEZ/view?usp=sharing
383,MAR_ADM2.zip,Morocco,2017.0,Open,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1l12S9wbdxUTqgdzohgm-3I_HkfEF9i-u/view?usp=sharing
384,MOZ_ADM0.zip,Mozambique,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1c-90Vrk_I21Zc0W05V3_NY5TJRIpuThL/view?usp=sharing
385,MOZ_ADM1.zip,Mozambique,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1YtVH4NJ-rzpM9MnoBqjdRsdxawmgnyVV/view?usp=sharing
386,MOZ_ADM2.zip,Mozambique,2017.0,Humanitarian,ADM 2,"World Food Programme, INE",Derived from ADM3 layer,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/mozambique-administrative-levels-0-3,No,https://data.humdata.org/dataset/mozambique-administrative-levels-0-3,,2020-05-25,https://drive.google.com/file/d/1OP_rMt4rwkTnAQSDb9SMxw0LgkYg2IT7/view?usp=sharing
387,MOZ_ADM3.zip,Mozambique,2017.0,Humanitarian,ADM 3,"World Food Programme, INE",United Nations Office for the Coordination of Humanitarian Affairs Regional Office for Southern Africa (ROSA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/mozambique-administrative-levels-0-3,No,https://data.humdata.org/dataset/mozambique-administrative-levels-0-3,,2020-05-25,https://drive.google.com/file/d/1JmR6hps9k3D_R8icDvkRBmTIthSNVHHH/view?usp=sharing
