,Processed File Name,Group,Year,Boundary Level,Source 1,Source 2,License,License Detail,License Source,Link to Source Data-inaccurate; has some links to licenses,Link to Source Data,Unnamed: 11,Link to Source Data.1,Changes,Known Errors,Raw File Name,Recorder (Name),Last Updated Date,Unnamed: 18,Unnamed: 19,Process File Name QA Check,File Name ISO Code,Process File Name Existance Check,Source Check,License Check,License Source Check,Link to Source Data Check
327,LKA_ADM0.zip,Sri Lanka,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Central_Province.shp.zip,,0,exported_boundaries_Central_Province.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
328,LKA_ADM1.zip,Sri Lanka,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Central_Province.shp.zip,,0,exported_boundaries_Central_Province.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
329,LKA_ADM2.zip,Sri Lanka,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Ampara_District.shp.zip,,0,exported_boundaries_Ampara_District.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
330,LKA_ADM3.zip,Sri Lanka,2016.0,ADM 3,"The Survey Department of Sri Lanka, National Building Research Organisation (NBRO), Disaster Management Centre (DMC)",United Nations Office for the Coordination of Humanitarian Affairs Regional Office for Asia and the Pacific (ROAP),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/about/license,No,https://data.humdata.org/dataset/sri-lanka-administrative-levels-0-4-boundaries,lka_pop_censusproj2022adm3_wfpocha.zip,,0,lka_pop_censusproj2022adm3_wfpocha.zip,,,,,,,,,,,,
331,LKA_ADM4.zip,Sri Lanka,2017.0,ADM 4,"The Survey Department of Sri Lanka, National Building Research Organisation (NBRO), Disaster Management Centre (DMC)",United Nations Office for the Coordination of Humanitarian Affairs Regional Office for Asia and the Pacific (ROAP),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/about/license,No,https://data.humdata.org/dataset/sri-lanka-administrative-levels-0-4-boundaries,lka_pop_censusproj2022adm4_wfpocha.zip,,Outdated,lka_pop_censusproj2022adm4_wfpocha.zip,,,,,,,,,,,,
332,LSO_ADM0.zip,Lesotho,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Berea_District.shp.zip,,0,exported_boundaries_Berea_District.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
333,LSO_ADM1.zip,Lesotho,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Berea_District.shp.zip,,0,exported_boundaries_Berea_District.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
334,LTU_ADM0.zip,Lithuania,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Alytus_County.shp.zip,,0,exported_boundaries_Alytus_County.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
335,LTU_ADM1.zip,Lithuania,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Alytus_County.shp.zip,,0,exported_boundaries_Alytus_County.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
336,LTU_ADM2.zip,Lithuania,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exportBoundaries (7).zip,,0,exportBoundaries (7).zip,,,,,,,,,,,,This URL was manually excluded from checking.
337,LTU_ADM3.zip,Lithuania,2017.0,ADM 3,"OpenStreetMap, digitized from https://commons.wikimedia.org/wiki/File:Vilniaus_seniunijos_numeracija.png,",,Public Domain,Photo is public domain; shapefile digitized from photo Vilniaus_seniunijos_numeracija.png,https://commons.wikimedia.org/wiki/File:Vilniaus_seniunijos_numeracija.png,No,https://commons.wikimedia.org/wiki/File:Vilniaus_seniunijos_numeracija.png,exportBoundaries (7).zip,,Local councils used as ADM 1,exportBoundaries (7).zip,,,,,,,,,,,,
338,LUX_ADM0.zip,Luxembourg,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Canton_Capellen.shp.zip,,0,exported_boundaries_Canton_Capellen.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
339,LUX_ADM1.zip,Luxembourg,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Canton_Capellen.shp.zip,,0,exported_boundaries_Canton_Capellen.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
340,LUX_ADM2.zip,Luxembourg,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,luxembourg_adm2_osm.zip,,0,luxembourg_adm2_osm.zip,,,,,,,,,,,,This URL was manually excluded from checking.
341,LUX_ADM3.zip,Luxembourg,2018.0,ADM 3,Le Gouvernement du Grande Duche de Luxembourg,Public Domain ,Public Domain,Public Domain,https://data.public.lu/en/datasets/limites-administratives-du-grand-duche-de-luxembourg/,https://data.public.lu/en/datasets/limites-administratives-du-grand-duche-de-luxembourg/,https://data.public.lu/en/datasets/limites-administratives-du-grand-duche-de-luxembourg/,ADM3_Luxembourg_Government.zip,,0,ADM3_Luxembourg_Government.zip,,,,,,,,,,,,
342,LVA_ADM0.zip,Latvia,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,latvia_adm1_osm.zip,,0,latvia_adm1_osm.zip,,,,,,,,,,,,This URL was manually excluded from checking.
343,LVA_ADM1.zip,Latvia,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,latvia_adm1_osm.zip,,0,latvia_adm1_osm.zip,,,,,,,,,,,,This URL was manually excluded from checking.
344,MAR_ADM0.zip,Morocco,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Morocco.shp.zip,,"Missing one district, Neno",exported_boundaries_Morocco.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
345,MAR_ADM1.zip,Morocco,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Morocco.shp.zip,,"Missing Songwe Region, includes water territories",exported_boundaries_Morocco.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
346,MAR_ADM2.zip,Morocco,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Morocco.shp.zip,,Missing the Lima Province,exported_boundaries_Morocco.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
347,MCO_ADM0.zip,Monaco,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Monaco.shp.zip,,0,exported_boundaries_Monaco.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
348,MCO_ADM1.zip,Monaco,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Monaco.shp.zip,,0,exported_boundaries_Monaco.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
349,MCO_ADM2.zip,Monaco,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Fontvieille.shp.zip,,0,exported_boundaries_Fontvieille.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
350,MDA_ADM0.zip,Moldova,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Gagauzia.shp.zip,,0,exported_boundaries_Gagauzia.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
351,MDA_ADM1.zip,Moldova,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Gagauzia.shp.zip,,Missing names,exported_boundaries_Gagauzia.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
352,MDG_ADM0.zip,Madagascar,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Alaotra-Mangoro.shp.zip,,0,exported_boundaries_Alaotra-Mangoro.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
353,MDG_ADM1.zip,Madagascar,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Alaotra-Mangoro.shp.zip,,0,exported_boundaries_Alaotra-Mangoro.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
354,MDG_ADM2.zip,Madagascar,2017.0,ADM 2,United Nations Office for the Coordination of Humanitarian Affairs ROSA,,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/madagascar-administrative-level-0-4-boundaries,No,https://data.humdata.org/dataset/madagascar-administrative-level-0-4-boundaries,Madagascar_COD_Boundries_Dec2017.zip,,Missing a few,Madagascar_COD_Boundries_Dec2017.zip,,,,,,,,,,,,
355,MDG_ADM3.zip,Madagascar,2017.0,ADM 3,United Nations Office for the Coordination of Humanitarian Affairs ROSA,,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/madagascar-administrative-level-0-4-boundaries,No,https://data.humdata.org/dataset/madagascar-administrative-level-0-4-boundaries,Madagascar_COD_Boundries_Dec2017.zip,,Missing a few districts,Madagascar_COD_Boundries_Dec2017.zip,,,,,,,,,,,,
356,MDG_ADM4.zip,Madagascar,2017.0,ADM 4,United Nations Office for the Coordination of Humanitarian Affairs ROSA,,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/madagascar-administrative-level-0-4-boundaries,No,https://data.humdata.org/dataset/madagascar-administrative-level-0-4-boundaries,Madagascar_COD_Boundries_Dec2017.zip,,Missing a few districts,Madagascar_COD_Boundries_Dec2017.zip,,,,,,,,,,,,
357,MDV_ADM0.zip,Maldives,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Addu.shp.zip,,Missing at least 6 districts,exported_boundaries_Addu.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
358,MDV_ADM1.zip,Maldives,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Addu.shp.zip,,Missing at least 6 municipalities in Guatemala department,exported_boundaries_Addu.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
359,MEX_ADM0.zip,Mexico,2017.0,ADM 0,Instituto Nacional de Estadistica y Geografia (INEGI),,Other - Organization Specific,"Free to adapt and redistribute, can be used for commercial use",https://www.inegi.org.mx/inegi/terminos.html,No,https://www.inegi.org.mx/temas/mg/default.html#Descargas,areas_geoestadisticas_estatales.zip,,0,areas_geoestadisticas_estatales.zip,,,,,,,,,,,,
360,MEX_ADM1.zip,Mexico,2017.0,ADM 1,Instituto Nacional de Estadistica y Geografia (INEGI),,Other - Organization Specific,"Free to adapt and redistribute, can be used for commercial use",https://www.inegi.org.mx/inegi/terminos.html,No,https://www.inegi.org.mx/temas/mg/default.html#Descargas,areas_geoestadisticas_estatales.zip,,0,areas_geoestadisticas_estatales.zip,,,,,,,,,,,,
361,MEX_ADM2.zip,Mexico,2017.0,ADM 2,Instituto Nacional de Estadistica y Geografia (INEGI),,Other - Organization Specific,Free to copy and redistribute commerically and non-commercially,https://www.inegi.org.mx/inegi/terminos.html,No,https://www.inegi.org.mx/temas/mg/default.html#Descargas,areas_geoestadisticas_municipales.zip,,0,areas_geoestadisticas_municipales.zip,,,,,,,,,,,,
362,MHL_ADM0.zip,Marshall Islands,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Marshall_Islands.shp.zip,,0,exported_boundaries_Marshall_Islands.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
363,MHL_ADM1.zip,Marshall Islands,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Marshall_Islands.shp.zip,,Missing Bishkek City and Osh City,exported_boundaries_Marshall_Islands.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
364,MKD_ADM0.zip,Macedonia,2016.0,ADM 0,EuroGeographics,Regional IM Working Group - Europe,Creative Commons Attribution 4.0 International (CC BY 4.0),Noted in metadata tab,https://data.humdata.org/dataset/fyrom-administrative-levels-1-4-from-eurogeographics-and-ntes,No,https://data.humdata.org/dataset/fyrom-administrative-levels-1-4-from-eurogeographics-and-ntes,mkd_admn_adm_py_eurogeographics-ntes_pp.zip,,0,mkd_admn_adm_py_eurogeographics-ntes_pp.zip,,,,,,,,,,,,
365,MKD_ADM1.zip,Macedonia,2016.0,ADM 1,EuroGeographics,Regional IM Working Group - Europe,Creative Commons Attribution 4.0 International (CC BY 4.0),Noted in metadata tab,https://data.humdata.org/dataset/fyrom-administrative-levels-1-4-from-eurogeographics-and-ntes,No,https://data.humdata.org/dataset/fyrom-administrative-levels-1-4-from-eurogeographics-and-ntes,mkd_admn_adm_py_eurogeographics-ntes_pp.zip,,Might be missing one sub-prefecture,mkd_admn_adm_py_eurogeographics-ntes_pp.zip,,,,,,,,,,,,
366,MLI_ADM0.zip,Mali,2015.0,ADM 0,"DNCT - Direction Nationale des Colelctivités Territorielles, DNP - Direction Nationale de la Population","United Nations Office for the Coordination of Humanitarian Affairs, Mali",Creative Commons Attribution 4.0 International (CC BY 4.0),Noted in metadata tab,https://data.humdata.org/dataset/mali-admin-boundaries-level-1-2-and-3-including-2017-population-desagregated-by-sexe,No,https://data.humdata.org/dataset/mali-admin-boundaries-level-1-2-and-3-including-2017-population-desagregated-by-sexe,mli_admbnda_adm1_pop_2017.zip,,0,mli_admbnda_adm1_pop_2017.zip,,,,,,,,,,,,
367,MLI_ADM1.zip,Mali,2015.0,ADM 1,"DNCT - Direction Nationale des Colelctivités Territorielles, DNP - Direction Nationale de la Population","United Nations Office for the Coordination of Humanitarian Affairs, Mali",Creative Commons Attribution 4.0 International (CC BY 4.0),Noted in metadata tab,https://data.humdata.org/dataset/mali-admin-boundaries-level-1-2-and-3-including-2017-population-desagregated-by-sexe,No,https://data.humdata.org/dataset/mali-admin-boundaries-level-1-2-and-3-including-2017-population-desagregated-by-sexe,mli_admbnda_adm1_pop_2017.zip,,0,mli_admbnda_adm1_pop_2017.zip,,,,,,,,,,,,
368,MLI_ADM2.zip,Mali,2015.0,ADM 2,"DNCT - Direction Nationale des Colelctivités Territorielles, DNP - Direction Nationale de la Population","United Nations Office for the Coordination of Humanitarian Affairs, Mali",Creative Commons Attribution 4.0 International (CC BY 4.0),Noted in metadata tab,https://data.humdata.org/dataset/mali-admin-boundaries-level-1-2-and-3-including-2017-population-desagregated-by-sexe,No,https://data.humdata.org/dataset/mali-admin-boundaries-level-1-2-and-3-including-2017-population-desagregated-by-sexe,mli_admbnda_adm2_pop_2017.zip,,0,mli_admbnda_adm2_pop_2017.zip,,,,,,,,,,,,
369,MLI_ADM3.zip,Mali,2015.0,ADM 3,"DNCT - Direction Nationale des Colelctivités Territorielles, DNP - Direction Nationale de la Population","United Nations Office for the Coordination of Humanitarian Affairs, Mali",Creative Commons Attribution 4.0 International (CC BY 4.0),Noted in metadata tab,https://data.humdata.org/dataset/mali-admin-boundaries-level-1-2-and-3-including-2017-population-desagregated-by-sexe,No,https://data.humdata.org/dataset/mali-admin-boundaries-level-1-2-and-3-including-2017-population-desagregated-by-sexe,mli_admbnda_adm3_pop_2017.zip,,0,mli_admbnda_adm3_pop_2017.zip,,,,,,,,,,,,
370,MLT_ADM0.zip,Malta,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Malta.shp.zip,,0,exported_boundaries_Malta.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
371,MLT_ADM1.zip,Malta,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Malta.shp.zip,,Missing Baikonur,exported_boundaries_Malta.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
372,MMR_ADM0.zip,Myanmar,2014.0,ADM 0,"Myanmar Information Management Unit (MIMU), United Nations Development Programme (UNDP)",Derived from ADM 3 layer,MIMU Data License (MIMU),Granted in terms of use,http://themimu.info/license/,No,http://geonode.themimu.info/layers/geonode%3Ammr_polbnda_adm0_250k_mimu_1,tshp_mimu.zip,,Missing the Wa and Kokang Regions,tshp_mimu.zip,,,,,,,,,,,,
373,MMR_ADM1.zip,Myanmar,2014.0,ADM 1,"Myanmar Information Management Unit (MIMU), United Nations Development Programme (UNDP)",Derived from ADM 3 layer,MIMU Data License (MIMU),Granted in terms of use,http://themimu.info/license/,No,http://geonode.themimu.info/layers/?limit=5&offset=10,tshp_mimu.zip,,Missing the Wa and Kokang Regions,tshp_mimu.zip,,,,,,,,,,,,
374,MMR_ADM2.zip,Myanmar,2014.0,ADM 2,"Myanmar Information Management Unit (MIMU), United Nations Development Programme (UNDP)",Derived from ADM 3 layer,MIMU Data License (MIMU),Granted in terms of use,http://themimu.info/license/,No,http://geonode.themimu.info/layers/?limit=5&offset=10,tshp_mimu.zip,,Missing the Wa and Kokang Regions,tshp_mimu.zip,,,,,,,,,,,,
375,MMR_ADM3.zip,Myanmar,2014.0,ADM 3,"Myanmar Information Management Unit (MIMU), United Nations Development Programme (UNDP)",,MIMU Data License (MIMU),Granted in terms of use,http://themimu.info/license/,No,http://geonode.themimu.info/layers/?limit=5&offset=10,tshp_mimu.zip,,"Municipalities used as ADM3, Region of Agion Oros is not included in this layer",tshp_mimu.zip,,,,,,,,,,,,
376,MMR_ADM4.zip,Myanmar,2014.0,ADM 4,"Myanmar Information Management Unit (MIMU), United Nations Development Programme (UNDP)",,MIMU Data License (MIMU),Granted in terms of use,http://themimu.info/license/,No,http://geonode.themimu.info/,MMR_ADM4_merged 2 (1).zip,,"Names are in Arabic, lake areas clipped out",MMR_ADM4_merged 2 (1).zip,,,,,,,,,,,,
377,MNE_ADM0.zip,Montenegro,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Andrijevica_Municipality.shp.zip,,0,exported_boundaries_Andrijevica_Municipality.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
378,MNE_ADM1.zip,Montenegro,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Andrijevica_Municipality.shp.zip,,0,exported_boundaries_Andrijevica_Municipality.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
379,MNG_ADM0.zip,Mongolia,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Mongolia.shp.zip,,0,exported_boundaries_Mongolia.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
380,MNG_ADM1.zip,Mongolia,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Mongolia.shp.zip,,0,exported_boundaries_Mongolia.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
381,MNG_ADM2.zip,Mongolia,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Mongolia.shp.zip,,"Missing names, does not fit squarely into ADM 1 level",exported_boundaries_Mongolia.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
382,MOZ_ADM0.zip,Mozambique,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Cabo_Delgado.shp.zip,,0,exported_boundaries_Cabo_Delgado.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
383,MOZ_ADM1.zip,Mozambique,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Cabo_Delgado.shp.zip,,0,exported_boundaries_Cabo_Delgado.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
384,MOZ_ADM2.zip,Mozambique,2017.0,ADM 2,"World Food Programme, INE",Derived from ADM3 layer,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/mozambique-administrative-levels-0-3,No,https://data.humdata.org/dataset/mozambique-administrative-levels-0-3,moz_polbnda_adm3_postos_wfp_ine_ocha_.zip,,Missing the Wa and Kokang Regions,moz_polbnda_adm3_postos_wfp_ine_ocha_.zip,,,,,,,,,,,,
385,MOZ_ADM3.zip,Mozambique,2017.0,ADM 3,"World Food Programme, INE",United Nations Office for the Coordination of Humanitarian Affairs Regional Office for Southern Africa (ROSA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/mozambique-administrative-levels-0-3,No,https://data.humdata.org/dataset/mozambique-administrative-levels-0-3,moz_polbnda_adm3_postos_wfp_ine_ocha_.zip,,Missing the Wa and Kokang Regions,moz_polbnda_adm3_postos_wfp_ine_ocha_.zip,,,,,,,,,,,,
386,MRT_ADM0.zip,Mauritania,2013.0,ADM 0,World Food Programme,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (Regional Office for West and Central Africa (ROWCA)),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/mauritania-administrative-boundaries,No,https://data.humdata.org/dataset/mauritania-administrative-boundaries,MRT_admbnda_adm1_1m_WFP.zip,,0,MRT_admbnda_adm1_1m_WFP.zip,,,,,,,,,,,,
387,MRT_ADM1.zip,Mauritania,2013.0,ADM 1,World Food Programme,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (Regional Office for West and Central Africa (ROWCA)),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/mauritania-administrative-boundaries,No,https://data.humdata.org/dataset/mauritania-administrative-boundaries,MRT_admbnda_adm1_1m_WFP.zip,,Missing elderships from Kaunas County and a few elderships around Marijampoles,MRT_admbnda_adm1_1m_WFP.zip,,,,,,,,,,,,
388,MRT_ADM2.zip,Mauritania,2009.0,ADM 2,World Food Programme,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (Regional Office for West and Central Africa (ROWCA)),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/mauritania-administrative-boundaries,No,https://data.humdata.org/dataset/mauritania-administrative-boundaries,"MRT_admbnda_adm2_1m_WFP.zip, MRT_admbnda_adm3_1m_WFP.zip",,Missing Jammu and Kashmir and Gilgit-Baltisan,"MRT_admbnda_adm2_1m_WFP.zip, MRT_admbnda_adm3_1m_WFP.zip",,,,,,,,,,,,
389,MUS_ADM0.zip,Mauritius,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,"World_AL4.zip, World_AL5.zip",,0,"World_AL4.zip, World_AL5.zip",,,,,,,,,,,,This URL was manually excluded from checking.
390,MUS_ADM1.zip,Mauritius,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,"World_AL4.zip, World_AL5.zip",,Missing Macao and Hong Kong,"World_AL4.zip, World_AL5.zip",,,,,,,,,,,,This URL was manually excluded from checking.
391,MWI_ADM0.zip,Malawi,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Central_Region.shp (1).zip,,0,exported_boundaries_Central_Region.shp (1).zip,,,,,,,,,,,,This URL was manually excluded from checking.
